Date,Fuel,Settlement Type,Total,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,0:00
01-19-2021,Hydro,INITIAL,1648.2,19.1,20.0,19.8,19.7,13.8,13.7,13.7,13.7,13.7,13.6,13.7,13.7,13.6,13.7,13.7,13.6,13.7,13.6,13.7,13.7,13.7,13.9,13.8,13.9,17.5,19.9,20.2,20.3,20.2,20.4,20.4,20.3,20.5,20.3,20.3,20.3,20.4,20.3,20.4,20.4,28.2,28.2,28.2,27.6,17.5,16.1,16.1,15.9,14.1,14.1,14.1,14.1,14.0,14.0,13.9,14.1,14.0,14.0,13.8,13.8,13.8,13.8,13.8,13.7,13.2,13.0,13.1,13.1,13.2,13.1,13.1,13.2,16.5,16.5,16.6,16.5,30.4,30.7,30.8,29.9,25.1,25.1,25.0,24.9,17.9,17.7,17.8,17.6,13.2,13.2,13.4,13.5,13.6,13.7,13.8,13.9
01-19-2021,Nuclear,INITIAL,122839.6,1281.1,1281.2,1280.9,1280.1,1279.7,1279.7,1279.7,1279.7,1279.7,1279.4,1279.6,1279.8,1279.4,1279.4,1279.5,1279.4,1279.8,1279.6,1279.7,1279.7,1280.0,1280.0,1279.7,1280.2,1280.1,1280.0,1280.0,1280.3,1280.1,1280.1,1280.2,1279.6,1280.1,1279.5,1279.7,1279.7,1279.9,1279.6,1279.7,1279.9,1279.8,1279.8,1279.5,1280.0,1279.9,1279.8,1279.9,1280.1,1280.1,1280.1,1279.9,1279.9,1280.3,1279.9,1279.6,1280.1,1279.9,1279.9,1279.9,1279.2,1279.0,1279.3,1279.3,1279.2,1279.2,1278.6,1278.9,1278.8,1279.3,1278.9,1278.9,1279.3,1279.2,1279.0,1279.2,1279.2,1278.8,1279.1,1279.0,1279.1,1279.0,1279.1,1278.8,1278.8,1279.0,1278.9,1279.1,1279.1,1279.1,1279.1,1279.3,1279.4,1279.0,1279.1,1279.1,1279.2
01-19-2021,Other,INITIAL,-64.0,-2.3,-2.4,-2.6,-3.3,-2.8,-1.4,-3.9,-2.5,-3.2,-2.6,-2.5,-2.3,-2.1,-1.9,-1.7,-2.4,0.2,-1.6,0.4,0.2,-0.6,1.3,-1.6,2.2,0.0,1.0,-0.3,1.6,0.4,-0.1,1.0,-2.4,0.9,-0.5,0.9,0.1,2.4,0.6,-2.5,1.0,-0.9,-1.2,0.2,-1.0,0.4,-0.1,0.9,1.6,0.0,-0.3,-0.5,-0.2,-0.2,0.9,-1.1,-3.6,-2.5,-0.3,-4.8,-2.8,-3.2,-2.1,-3.7,-3.0,-3.7,-7.0,-5.8,-6.2,0.8,0.6,1.1,2.5,2.2,1.1,4.3,4.5,4.6,5.5,4.4,3.0,4.2,1.1,-3.2,-0.1,-0.1,-1.4,0.4,-1.5,-0.7,-0.9,1.2,-1.0,-4.4,-3.1,-2.4,-1.2
01-19-2021,Solar,INITIAL,7607.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3.0,13.9,37.9,72.6,116.9,161.5,210.4,218.8,231.1,236.7,242.2,248.5,221.0,246.7,256.7,285.4,266.9,283.8,275.5,258.0,291.3,322.0,328.9,306.7,274.0,236.7,206.6,205.6,211.5,241.1,232.1,225.1,190.8,127.9,101.4,81.0,60.6,44.6,20.8,8.7,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-19-2021,Wind,INITIAL,391756.4,4834.1,4788.9,4759.1,4705.9,4668.5,4649.9,4621.7,4625.0,4575.1,4576.3,4496.6,4454.9,4479.8,4468.7,4437.0,4455.4,4496.1,4515.9,4510.2,4481.7,4535.0,4737.5,4777.8,4795.3,4656.7,4691.9,4708.1,4679.2,4657.2,4556.5,4511.5,4485.3,4424.1,4317.8,4310.5,4343.5,4459.0,4548.1,4614.1,4737.2,4826.7,4892.6,4955.5,4959.4,4979.9,4984.0,4996.3,5032.5,5032.3,5046.7,5067.1,5093.5,5059.3,5011.8,4947.9,4871.6,4897.9,4925.9,4868.0,4844.7,4855.5,4866.2,4839.7,4751.1,4661.1,4555.7,4464.2,4275.3,4173.2,4064.9,4015.9,3871.5,3688.9,3519.0,3405.8,3204.9,3058.1,2996.6,2908.4,2796.2,2666.7,2566.8,2456.5,2287.1,2187.3,2081.2,1976.7,1855.7,1786.5,1725.9,1677.2,1606.2,1492.1,1422.8,1346.3,1208.0
01-20-2021,Biomass,INITIAL,441.2,4.6,4.6,4.6,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.8,4.8,4.8,4.8,4.7,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.8,4.8,4.5,4.5,4.8,4.8,4.4,4.1,4.7,4.7,4.5,4.6,4.5,4.6,4.7,4.7,4.6,4.5,4.4,4.2,4.2,4.6,4.7,4.6,4.6,4.6,4.6,4.6,4.6,4.3,4.4,4.7,4.7,4.7,4.6,4.4,4.5,4.5,4.6,4.8,4.8,4.8,4.7,4.8,4.8,4.9,4.9,4.9,4.8,4.7,4.6,4.7,4.7,4.7,4.5,4.5,4.4,4.5,4.6,4.5,4.4,4.4,4.5,4.5,4.4,4.4,4.4,4.6,4.6,4.6,4.6,4.5
01-20-2021,Coal,INITIAL,247321.0,2570.4,2529.5,2536.8,2533.4,2528.1,2534.2,2534.8,2537.4,2494.8,2428.7,2421.9,2403.8,2406.2,2419.3,2415.4,2416.2,2433.1,2467.0,2475.9,2464.9,2492.5,2494.5,2542.5,2550.2,2533.4,2557.6,2584.9,2601.2,2650.4,2690.7,2689.0,2696.1,2713.3,2712.3,2687.6,2666.2,2634.9,2629.9,2628.0,2613.7,2634.1,2679.2,2688.3,2688.9,2696.9,2688.0,2704.4,2705.7,2708.7,2710.2,2707.6,2705.2,2707.4,2695.3,2692.3,2677.6,2675.3,2679.7,2700.6,2707.7,2707.5,2693.3,2685.0,2689.4,2690.9,2678.2,2673.6,2676.1,2654.8,2666.6,2653.6,2652.5,2650.9,2626.5,2529.5,2475.4,2527.0,2610.6,2665.7,2670.9,2602.8,2546.7,2553.1,2506.2,2475.5,2448.0,2470.0,2439.5,2426.2,2530.7,2498.0,2355.3,2246.5,2199.1,2194.2,2177.4
01-20-2021,Gas,INITIAL,36580.3,176.2,236.1,228.4,217.3,213.2,179.5,156.7,152.8,151.9,151.9,150.5,149.9,146.3,145.9,146.1,144.9,150.9,161.9,177.5,210.2,226.4,255.1,292.7,336.8,378.8,456.2,536.2,528.3,539.5,565.1,538.6,523.7,544.3,588.3,628.5,672.1,728.6,764.2,782.6,767.3,735.7,709.6,665.5,587.8,567.6,544.0,509.8,476.6,465.9,456.7,436.3,416.6,382.5,354.3,349.0,349.4,350.1,355.5,355.3,357.9,362.8,365.0,372.3,390.4,431.6,481.7,488.4,504.5,544.5,600.1,636.1,649.2,649.3,642.1,639.5,582.7,514.2,408.7,348.0,298.8,294.0,280.9,274.5,267.9,259.7,233.6,203.3,179.4,170.2,142.7,140.1,140.0,139.2,140.0,140.1,137.5
01-20-2021,Gas-CC,INITIAL,415775.5,3739.8,3793.6,3762.3,3770.6,3693.7,3724.1,3686.6,3688.1,3733.2,3726.1,3721.3,3736.1,3866.5,3965.9,3983.4,4014.3,4074.5,4075.9,4123.7,4112.4,4274.1,4361.9,4407.2,4530.7,4774.5,4899.1,4985.4,5053.4,5073.6,5072.5,5082.4,5084.3,5129.9,5140.4,5128.6,5160.4,5158.3,5134.4,5067.9,5011.6,4973.9,4936.8,4914.4,4860.1,4832.0,4758.5,4727.0,4693.9,4675.8,4646.3,4628.0,4582.5,4552.3,4507.4,4518.6,4493.5,4489.8,4495.7,4513.4,4539.1,4561.4,4675.6,4736.6,4736.4,4811.4,4837.4,4902.2,4941.2,4927.9,4988.2,5034.5,5091.4,5060.0,5011.1,4946.8,4832.8,4591.2,4362.6,4183.0,4033.3,3947.6,3904.7,3838.0,3710.9,3629.7,3586.6,3525.1,3392.1,3189.6,2994.8,2869.4,2788.6,2718.8,2619.5,2497.1,2436.9
01-20-2021,Hydro,INITIAL,1532.9,13.9,13.9,13.9,13.8,13.8,13.9,13.9,13.8,13.8,13.8,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.0,14.0,14.1,14.1,14.1,14.1,14.1,14.1,14.0,14.0,14.1,14.0,14.0,14.1,14.1,14.0,14.0,14.0,21.9,21.9,21.9,21.8,21.5,21.4,21.3,20.5,15.2,15.2,15.3,15.1,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.4,13.4,13.4,14.1,19.6,19.5,19.4,19.5,19.4,19.4,19.4,19.4,19.4,19.5,19.4,19.4,19.4,19.4,19.4,19.4,19.6,19.6,19.8,19.9,20.0,20.0,20.0,20.0,13.9,13.9,13.8,13.8,13.9,13.8,13.7,13.8,13.8,13.7,13.8,13.7
01-20-2021,Nuclear,INITIAL,122787.3,1279.2,1279.3,1279.1,1278.8,1278.7,1279.2,1279.3,1279.4,1279.1,1279.0,1279.2,1279.2,1279.1,1279.1,1279.1,1279.2,1278.9,1278.7,1278.4,1278.7,1278.6,1278.6,1278.8,1278.6,1279.0,1279.0,1278.8,1278.9,1279.1,1278.8,1278.9,1278.9,1279.1,1278.7,1278.9,1278.8,1278.9,1278.7,1278.8,1278.7,1279.3,1279.7,1279.9,1280.0,1280.1,1280.7,1281.5,1281.7,1281.7,1281.7,1281.6,1281.5,1281.5,1281.6,1280.7,1280.3,1279.7,1278.7,1278.8,1278.7,1278.8,1278.6,1278.3,1278.3,1278.1,1277.8,1277.9,1278.2,1278.3,1278.5,1278.4,1278.3,1278.3,1278.3,1277.8,1277.8,1278.1,1278.3,1278.3,1278.4,1278.5,1278.5,1278.4,1278.5,1278.2,1278.5,1278.2,1278.4,1278.7,1278.6,1278.3,1278.6,1278.5,1278.3,1278.9,1278.3
01-20-2021,Other,INITIAL,-73.7,6.2,-2.7,-4.0,-3.9,-4.0,-4.1,-3.4,-3.4,-3.3,-2.6,-2.9,-2.6,-2.0,-1.9,-0.6,-0.3,-1.6,-1.1,-1.4,-0.3,-0.6,-1.4,-0.9,-1.4,-0.4,0.6,-0.5,0.2,-0.3,3.8,4.4,4.1,0.6,0.6,0.1,0.4,0.8,2.0,0.8,1.1,1.7,-2.3,-2.3,-2.4,-1.7,-1.1,-1.3,-1.1,-0.9,-1.1,-1.0,-0.1,-2.7,-1.9,-3.1,-2.8,-2.6,-2.1,-2.0,-4.0,-0.3,-0.3,-0.3,0.7,-3.4,-3.8,-3.8,-3.8,-0.2,3.3,4.3,2.6,3.2,3.3,2.3,1.4,0.3,-0.2,-1.6,-1.1,-0.2,-0.8,-1.5,-0.8,-1.2,0.1,-1.2,-0.2,1.1,-2.0,-0.4,-0.9,-3.4,-2.0,-0.4,-1.3
01-20-2021,Solar,INITIAL,8686.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,4.7,14.5,33.8,55.3,71.7,73.3,89.0,102.2,123.5,132.5,147.3,195.2,234.1,296.2,306.3,366.7,382.4,372.3,363.5,381.0,392.7,443.0,433.3,433.7,423.2,395.6,355.8,304.5,278.2,231.0,206.7,201.8,175.8,183.8,155.4,109.6,104.3,70.9,30.5,9.9,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-20-2021,Wind,INITIAL,146189.2,1078.7,973.1,928.3,897.8,846.1,821.5,841.3,812.2,807.5,833.8,842.4,831.5,782.9,712.8,690.8,696.5,693.7,719.6,744.0,788.8,817.9,847.4,873.7,884.2,886.8,871.6,861.0,901.2,952.6,960.4,1015.2,1045.9,1043.6,1029.4,1024.8,964.4,914.0,928.0,987.6,1060.5,1097.3,1121.4,1160.6,1202.2,1254.7,1276.0,1336.4,1378.7,1406.7,1432.0,1438.9,1449.7,1456.0,1497.9,1474.2,1468.2,1479.6,1471.3,1450.8,1444.8,1443.3,1425.8,1404.4,1385.6,1327.0,1312.2,1319.7,1322.7,1323.9,1333.4,1399.0,1490.5,1585.8,1678.6,1817.4,2031.5,2283.2,2478.9,2643.8,2794.1,2924.8,2977.4,2974.4,3063.3,3072.2,3057.2,3047.4,3099.3,3142.7,3130.0,3162.7,3222.6,3235.0,3264.3,3278.8,3225.3
01-21-2021,Biomass,INITIAL,492.2,5.4,5.3,5.1,5.2,5.1,5.2,5.1,5.2,5.1,5.2,5.1,5.1,5.1,5.2,5.1,5.2,5.2,5.2,5.1,5.1,5.2,5.1,5.1,5.1,5.2,5.2,5.1,5.1,5.2,5.3,5.5,5.5,5.4,5.3,5.2,4.7,4.7,4.4,4.5,4.5,4.5,4.5,4.4,4.5,4.5,4.6,4.5,4.6,4.5,4.3,4.2,4.2,4.4,4.8,4.8,4.8,4.7,4.8,4.8,4.9,5.0,5.2,5.4,5.3,5.2,5.1,5.1,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.6,5.6,5.6,5.6,5.5,5.6,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
01-21-2021,Coal,INITIAL,227838.2,2151.2,2094.9,2015.6,1935.5,1897.2,1861.5,1822.2,1814.4,1799.6,1799.1,1796.5,1809.5,1820.3,1803.1,1796.1,1791.2,1797.6,1815.9,1816.3,1812.3,1830.1,1840.4,1855.1,1881.6,1969.3,2074.2,2157.4,2265.0,2321.0,2401.0,2455.5,2509.2,2560.9,2588.9,2616.3,2628.8,2647.5,2689.6,2700.7,2706.4,2712.6,2708.2,2682.8,2681.4,2694.2,2693.3,2706.7,2701.3,2656.0,2642.6,2618.0,2633.2,2631.0,2647.3,2625.3,2635.9,2625.3,2628.5,2614.1,2593.3,2548.2,2503.3,2507.3,2527.2,2503.7,2533.0,2587.2,2614.3,2624.0,2637.6,2625.4,2613.3,2622.3,2630.6,2618.1,2567.5,2514.8,2496.4,2507.9,2574.5,2660.2,2669.5,2679.8,2675.9,2678.6,2647.3,2657.8,2628.9,2583.8,2538.3,2488.5,2375.7,2185.8,2064.5,1968.7,1898.4
01-21-2021,Gas,INITIAL,25435.2,137.0,131.4,129.3,129.8,129.5,135.6,141.5,144.0,143.0,143.2,143.5,143.5,142.4,140.7,139.3,141.7,142.0,139.0,139.4,158.7,173.1,162.6,165.5,173.7,209.7,232.8,235.9,236.5,239.2,230.8,226.2,201.3,189.6,192.1,190.9,192.7,196.6,204.8,200.5,208.6,251.7,281.1,324.4,318.7,313.1,339.5,336.5,365.5,417.7,430.6,460.7,419.3,454.2,455.0,466.1,413.6,415.5,384.0,369.8,349.9,331.9,321.6,312.0,306.7,285.3,253.1,266.1,270.1,318.5,400.5,463.5,559.6,560.4,550.8,549.5,540.2,531.7,489.1,429.9,379.8,330.2,251.9,209.3,198.8,210.4,218.9,201.0,170.8,153.4,135.4,134.4,134.7,135.3,135.5,135.5,135.0
01-21-2021,Gas-CC,INITIAL,374503.0,2366.3,2294.2,2246.3,2179.3,2215.0,2202.3,2135.9,2140.4,2154.1,2112.5,2126.8,2181.2,2147.9,2137.2,2107.0,2083.2,2114.6,2141.5,2258.1,2423.4,2589.2,2769.0,2898.3,3047.1,3286.0,3386.3,3552.9,3689.9,3837.3,3938.7,3979.3,4175.3,4279.4,4303.3,4309.6,4337.7,4371.7,4383.4,4384.7,4425.1,4526.0,4568.1,4576.3,4585.7,4618.8,4654.8,4726.8,4733.6,4721.0,4773.1,4727.5,4732.2,4762.8,4823.6,4829.6,4850.2,4821.7,4818.6,4790.9,4662.0,4555.6,4519.6,4548.3,4536.5,4549.4,4596.2,4656.9,4742.1,4843.7,4900.1,4971.6,5013.8,4981.7,4951.3,4923.6,4911.7,4924.3,4930.8,4919.2,4738.2,4636.1,4572.2,4514.0,4452.1,4444.3,4361.1,4208.3,4133.4,3978.7,3870.6,3773.5,3695.9,3666.9,3573.5,3489.9,3403.2
01-21-2021,Hydro,INITIAL,1565.1,14.0,14.0,13.9,14.1,13.9,14.0,13.9,14.1,14.0,14.0,14.0,14.0,13.9,14.0,14.0,14.0,14.0,14.0,14.0,13.9,14.0,14.0,13.9,13.9,14.0,14.0,14.0,14.0,14.1,14.0,14.0,14.0,13.5,13.5,13.5,13.5,13.4,13.3,13.3,13.4,21.2,21.3,21.1,21.3,23.1,23.1,23.1,22.2,12.7,12.9,12.8,12.9,12.8,13.1,12.9,12.9,12.9,12.9,12.9,12.9,24.8,26.2,26.2,25.3,23.8,24.0,23.9,23.6,19.5,19.5,19.6,19.6,19.7,19.7,19.8,19.9,19.9,20.0,19.8,19.9,19.9,19.9,19.9,19.8,14.2,13.5,13.7,13.5,13.6,13.6,13.6,13.6,13.9,13.8,13.9,13.8
01-21-2021,Nuclear,INITIAL,122725.8,1278.9,1278.6,1278.2,1278.9,1278.4,1278.5,1278.5,1279.1,1278.7,1278.6,1278.6,1278.5,1278.3,1278.7,1278.5,1278.9,1279.0,1279.1,1278.8,1278.5,1279.0,1278.9,1278.8,1278.7,1279.0,1278.9,1278.9,1278.8,1279.4,1278.7,1279.1,1279.1,1278.6,1278.6,1278.5,1278.4,1278.5,1278.4,1278.5,1278.5,1278.2,1278.7,1277.8,1278.6,1278.2,1278.2,1278.3,1277.9,1277.2,1277.7,1277.3,1278.5,1278.3,1278.5,1278.2,1278.5,1278.4,1278.5,1278.3,1278.4,1278.3,1278.4,1278.2,1277.8,1278.2,1278.5,1278.3,1278.3,1278.0,1277.8,1277.9,1277.9,1278.2,1278.3,1278.3,1278.3,1278.2,1278.3,1278.1,1278.3,1278.3,1278.3,1278.2,1278.1,1278.4,1277.8,1278.4,1277.9,1277.9,1278.0,1277.9,1278.0,1278.6,1278.0,1278.2,1277.8
01-21-2021,Other,INITIAL,-24.6,-1.5,-1.2,-3.1,-1.4,-3.0,-2.6,-1.7,-2.1,-3.0,-2.0,-2.5,-1.9,-2.4,-1.4,-1.8,-1.3,-0.9,0.3,-1.9,-1.3,0.8,0.1,1.0,-1.4,0.5,-1.9,-1.0,-0.8,0.6,-0.8,1.9,-0.2,2.4,2.0,1.8,0.3,0.5,0.8,1.6,2.4,-0.3,0.0,7.9,0.2,-2.3,-2.3,-0.3,0.4,8.0,0.5,0.3,1.2,-2.9,-1.8,-1.0,-2.7,-2.4,-2.5,-3.3,-1.5,-3.9,-3.1,-2.7,-3.7,-4.9,-2.6,-3.4,-1.1,1.0,5.7,8.9,2.2,6.3,7.2,5.6,6.2,2.5,1.6,-0.4,0.5,-0.2,1.5,-0.7,-0.7,-0.1,-1.7,0.7,-1.3,-1.5,0.0,-1.8,-1.2,-2.7,-1.6,-1.7,-1.9
01-21-2021,Solar,INITIAL,10913.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,4.1,12.6,26.8,44.9,54.7,70.0,100.4,122.3,125.7,158.5,153.1,189.8,218.8,248.3,252.0,256.0,258.5,303.3,332.1,355.8,338.0,341.5,343.4,363.9,391.8,408.4,423.9,526.7,588.0,617.7,577.7,573.9,577.5,536.7,418.3,298.1,158.0,85.2,42.0,12.8,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-21-2021,Wind,INITIAL,182075.8,3262.5,3319.4,3374.6,3436.2,3378.1,3394.3,3420.3,3408.0,3405.3,3411.6,3384.1,3296.4,3317.9,3363.4,3408.5,3439.8,3455.5,3455.9,3412.3,3321.9,3290.7,3262.1,3227.4,3189.1,3102.8,3057.9,2985.1,2872.4,2785.1,2678.3,2585.4,2370.2,2249.7,2173.4,2116.3,2040.1,1969.0,1906.5,1842.3,1740.9,1569.8,1425.4,1284.9,1303.8,1241.0,1147.3,1041.0,979.5,895.5,838.8,822.7,803.5,742.5,681.0,649.7,629.7,595.8,585.4,597.3,641.4,704.4,768.7,798.9,839.1,893.2,920.8,934.5,948.5,920.5,880.1,864.4,905.2,945.6,973.4,1015.2,1068.4,1109.4,1131.1,1175.3,1267.3,1331.6,1423.2,1473.8,1451.4,1380.6,1381.3,1456.6,1459.4,1530.6,1597.4,1650.6,1716.3,1780.7,1846.8,1946.3,1998.3
01-22-2021,Biomass,INITIAL,499.2,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.3,5.2,5.2,5.2,5.2,5.2,5.2,5.3,5.5,5.1,4.3,4.2,4.3,4.1,4.1,4.1,4.1,4.1,4.1,3.8,4.0,4.4,4.6,4.8,5.3,5.5,5.6,5.6,5.5,5.3,5.3,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.6,5.7,5.7,5.4,5.4,5.6,5.5,5.5,4.6,4.6,4.6,4.8,4.9,5.0,5.7,5.7,5.7,5.6,5.7,5.6,5.7,5.6,5.4,5.4,5.4,5.4,5.4,5.6,5.6,5.6,5.3,5.3,5.0,5.0,5.0,5.0,5.0,5.1,5.1
01-22-2021,Coal,INITIAL,231193.7,1800.4,1732.8,1704.5,1653.7,1652.9,1675.2,1730.4,1788.0,1812.4,1803.6,1838.5,1894.5,1866.4,1895.1,1945.1,1966.4,2010.5,2080.2,2024.9,2017.9,2052.1,2091.4,2058.6,2054.6,2025.4,2135.1,2213.8,2276.3,2340.8,2394.5,2370.6,2380.9,2426.5,2411.8,2339.7,2305.3,2282.8,2263.4,2304.0,2358.8,2358.3,2375.6,2402.7,2425.4,2471.3,2508.0,2541.6,2560.6,2562.4,2549.4,2560.7,2566.6,2581.2,2579.3,2592.3,2597.2,2612.8,2606.0,2599.1,2612.2,2611.3,2627.0,2638.4,2658.4,2651.3,2671.9,2694.8,2726.1,2734.1,2737.5,2750.3,2744.5,2745.9,2742.0,2733.9,2740.9,2759.0,2823.0,2825.6,2832.7,2817.2,2786.4,2730.8,2702.4,2705.0,2714.1,2648.4,2609.5,2675.5,2812.7,2873.3,2878.3,2858.9,2832.9,2768.0,2689.1
01-22-2021,Gas,INITIAL,33652.3,135.1,134.5,133.5,134.2,134.7,134.6,134.8,134.6,133.8,132.6,131.6,134.3,132.7,132.8,132.9,135.2,148.9,160.8,191.0,226.1,254.8,266.5,296.6,334.6,386.4,397.2,395.4,400.2,402.6,403.2,405.1,405.4,403.8,420.9,445.8,462.8,466.1,467.0,468.0,464.9,457.8,455.5,455.1,455.2,453.8,452.8,452.7,451.8,446.6,443.5,440.6,440.4,441.6,432.3,431.9,430.7,432.5,432.2,433.9,432.7,437.6,438.5,435.2,437.5,448.6,456.0,454.0,455.6,463.6,476.0,483.5,541.9,555.3,550.5,525.2,511.6,481.8,464.3,448.4,431.7,424.9,412.3,407.4,407.7,407.8,404.5,404.8,372.8,300.3,171.6,125.8,124.8,125.1,125.1,125.5,125.6
01-22-2021,Gas-CC,INITIAL,406729.5,3322.8,3227.6,3170.3,3114.3,3134.4,3134.2,3209.7,3215.6,3226.5,3227.2,3249.2,3233.3,3244.9,3265.5,3281.7,3293.2,3309.0,3287.1,3292.0,3357.3,3512.5,3569.1,3668.3,3764.7,4033.4,4175.9,4233.4,4262.0,4353.0,4339.9,4370.5,4384.9,4391.8,4314.8,4292.7,4301.1,4324.4,4395.3,4413.8,4425.6,4481.9,4504.0,4515.3,4526.4,4528.9,4572.1,4603.7,4630.7,4655.9,4706.3,4743.9,4762.1,4800.0,4813.4,4787.2,4736.5,4711.2,4716.5,4689.5,4689.3,4671.9,4694.0,4679.9,4693.0,4643.9,4633.5,4667.9,4750.4,4828.2,4982.0,5105.0,5214.6,5262.7,5273.4,5230.7,5145.6,5030.1,4856.8,4745.2,4684.8,4601.4,4560.3,4517.4,4497.9,4453.6,4406.8,4384.1,4347.0,4241.2,4139.3,4033.9,3930.2,3895.4,3836.5,3814.6,3778.7
01-22-2021,Hydro,INITIAL,1662.2,13.8,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.8,13.9,13.8,13.9,13.9,13.9,13.9,13.6,13.4,13.3,13.3,13.3,13.3,13.4,13.3,13.5,13.5,13.5,13.4,13.5,13.5,13.4,13.4,20.9,21.0,21.0,21.0,22.9,22.9,22.9,22.0,13.1,13.1,13.1,13.1,13.1,13.0,13.1,13.0,13.4,13.5,13.5,13.8,19.9,20.0,20.0,20.0,19.9,20.0,20.0,19.9,20.0,20.0,20.0,19.9,20.0,20.0,19.9,20.0,30.5,30.8,30.7,29.8,26.8,26.8,27.0,27.0,26.8,25.2,25.3,24.6,18.5,18.6,18.5,18.3,14.0,14.0,14.1,14.1
01-22-2021,Nuclear,INITIAL,122639.9,1278.0,1278.3,1278.2,1278.4,1278.0,1278.1,1278.1,1277.9,1278.1,1278.1,1278.1,1277.9,1278.3,1277.9,1277.9,1278.0,1278.3,1278.1,1278.3,1278.2,1277.9,1278.0,1278.3,1277.9,1277.9,1278.0,1278.0,1278.0,1278.2,1278.1,1278.3,1278.3,1278.3,1277.7,1278.3,1278.5,1278.6,1278.4,1278.4,1278.3,1278.1,1278.1,1278.0,1278.1,1278.1,1277.9,1277.8,1277.7,1277.6,1277.9,1277.5,1277.4,1277.3,1277.2,1277.1,1276.9,1277.2,1277.0,1277.0,1277.0,1277.1,1277.2,1277.3,1277.1,1277.0,1277.2,1277.3,1276.9,1277.4,1277.3,1277.5,1277.3,1277.6,1277.4,1277.2,1277.6,1277.3,1277.1,1276.8,1276.6,1276.5,1276.3,1276.2,1276.2,1276.7,1276.2,1276.2,1276.1,1276.0,1276.3,1276.1,1276.1,1276.2,1276.2,1276.3,1276.1
